area_id,year_month,count_type,count,hour
39,2012-03,1,304,12
40,2021-09,1,857,12
40,2021-03,1,891,12
40,2020-09,1,813,12
40,2019-09,1,723,12
40,2019-03,1,733,12
40,2018-09,1,749,12
40,2018-03,1,789,12
40,2017-09,1,779,12
40,2017-03,1,719,12
40,2016-09,1,915,12
40,2016-03,1,889,12
40,2015-09,1,955,12
41,2021-03,1,1168,12
40,2015-03,1,906,12
40,2014-09,1,985,12
40,2014-03,1,938,12
40,2013-09,1,944,12
40,2013-03,1,913,12
40,2012-09,1,959,12
40,2012-03,1,920,12
41,2021-09,1,1091,12
41,2020-09,1,1148,12
41,2019-09,1,1027,12
41,2019-03,1,1013,12
41,2018-09,1,970,12
41,2018-03,1,958,12
41,2017-09,1,1004,12
41,2017-03,1,937,12
41,2016-09,1,1403,12
41,2016-03,1,1449,12
41,2015-09,1,1399,12
41,2015-03,1,1318,12
41,2014-09,1,1369,12
41,2014-03,1,1287,12
41,2013-09,1,1277,12
41,2013-03,1,1287,12
41,2012-09,1,1293,12
41,2012-03,1,1229,12
42,2021-09,1,917,12
42,2021-03,1,925,12
42,2020-09,1,923,12
42,2019-09,1,964,12
42,2019-03,1,947,12
42,2018-09,1,929,12
42,2018-03,1,878,12
42,2017-09,1,864,12
42,2017-03,1,872,12
42,2016-09,1,1212,12
42,2016-03,1,1225,12
42,2015-09,1,1224,12
42,2015-03,1,1113,12
42,2014-09,1,1147,12
42,2014-03,1,1072,12
42,2013-09,1,1122,12
42,2013-03,1,1065,12
42,2012-09,1,1085,12
42,2012-03,1,1139,12
43,2021-09,1,609,12
43,2021-03,1,534,12
43,2020-09,1,587,12
43,2019-09,1,535,12
43,2019-03,1,503,12
43,2018-09,1,538,12
43,2018-03,1,547,12
43,2017-09,1,569,12
43,2017-03,1,558,12
43,2015-09,1,813,12
43,2015-03,1,774,12
43,2014-09,1,809,12
43,2014-03,1,817,12
43,2013-09,1,778,12
43,2013-03,1,780,12
43,2012-09,1,770,12
43,2012-03,1,831,12
44,2021-09,1,641,12
44,2021-03,1,663,12
44,2020-09,1,622,12
44,2019-09,1,593,12
44,2019-03,1,519,12
44,2018-09,1,508,12
44,2018-03,1,496,12
44,2017-09,1,485,12
44,2017-03,1,569,12
44,2016-09,1,674,12
44,2016-03,1,656,12
44,2015-09,1,640,12
44,2015-03,1,572,12
44,2014-09,1,541,12
44,2014-03,1,565,12
44,2013-09,1,554,12
44,2013-03,1,677,12
44,2012-09,1,505,12
44,2012-03,1,575,12
45,2021-09,1,647,12
45,2021-03,1,600,12
45,2020-09,1,595,12
45,2019-09,1,648,12
45,2019-03,1,593,12
45,2018-09,1,630,12
45,2018-03,1,574,12
45,2017-09,1,573,12
45,2017-03,1,608,12
45,2016-09,1,1065,12
45,2016-03,1,1064,12
45,2015-09,1,966,12
45,2015-03,1,1038,12
45,2014-09,1,1059,12
45,2014-03,1,945,12
45,2013-09,1,932,12
45,2013-03,1,874,12
45,2012-09,1,1002,12
45,2012-03,1,935,12
46,2021-09,1,733,12
46,2021-03,1,733,12
46,2020-09,1,737,12
46,2019-09,1,672,12
46,2019-03,1,659,12
46,2018-09,1,700,12
46,2018-03,1,672,12
46,2017-09,1,619,12
46,2017-03,1,710,12
46,2016-09,1,817,12
47,2019-09,1,764,12
46,2016-03,1,819,12
46,2015-09,1,810,12
46,2015-03,1,778,12
46,2014-09,1,838,12
46,2014-03,1,751,12
46,2013-09,1,686,12
46,2013-03,1,677,12
46,2012-09,1,643,12
46,2012-03,1,742,12
47,2021-09,1,892,12
47,2021-03,1,904,12
47,2020-09,1,890,12
47,2019-03,1,821,12
47,2018-09,1,797,12
47,2018-03,1,798,12
47,2017-09,1,738,12
47,2017-03,1,746,12
47,2016-09,1,1067,12
47,2016-03,1,1056,12
47,2015-09,1,1047,12
47,2015-03,1,1005,12
47,2014-09,1,1042,12
47,2014-03,1,976,12
47,2013-09,1,983,12
47,2013-03,1,857,12
47,2012-09,1,914,12
47,2012-03,1,965,12
48,2021-09,1,932,12
48,2021-03,1,920,12
48,2020-09,1,813,12
48,2019-09,1,810,12
48,2019-03,1,802,12
48,2018-09,1,790,12
48,2018-03,1,752,12
48,2017-09,1,825,12
48,2017-03,1,799,12
48,2016-09,1,1081,12
48,2016-03,1,1059,12
48,2015-09,1,986,12
48,2015-03,1,901,12
48,2014-09,1,851,12
48,2014-03,1,900,12
48,2013-09,1,843,12
48,2013-03,1,900,12
48,2012-09,1,858,12
48,2012-03,1,873,12
49,2021-09,1,1189,12
49,2021-03,1,1185,12
49,2020-09,1,1263,12
49,2019-09,1,1071,12
49,2019-03,1,1048,12
49,2018-09,1,1198,12
49,2018-03,1,1238,12
49,2017-09,1,1242,12
49,2017-03,1,1216,12
49,2016-09,1,1505,12
49,2016-03,1,1463,12
49,2015-09,1,1448,12
49,2015-03,1,1314,12
49,2014-09,1,1366,12
49,2014-03,1,1305,12
49,2013-09,1,1254,12
49,2013-03,1,1242,12
49,2012-09,1,1222,12
49,2012-03,1,1216,12
50,2021-09,1,735,12
50,2021-03,1,686,12
50,2020-09,1,694,12
50,2019-09,1,717,12
50,2019-03,1,673,12
50,2018-09,1,943,12
50,2018-03,1,792,12
50,2017-09,1,914,12
50,2017-03,1,842,12
50,2016-09,1,833,12
50,2016-03,1,801,12
50,2015-09,1,855,12
50,2015-03,1,795,12
50,2014-09,1,815,12
50,2014-03,1,880,12
50,2013-09,1,893,12
50,2013-03,1,797,12
50,2012-09,1,823,12
50,2012-03,1,773,12
51,2021-09,1,789,12
51,2021-03,1,717,12
51,2020-09,1,779,12
51,2019-09,1,706,12
51,2019-03,1,766,12
51,2018-09,1,694,12
51,2018-03,1,673,12
51,2017-09,1,612,12
51,2017-03,1,658,12
51,2016-09,1,714,12
51,2016-03,1,675,12
51,2015-09,1,639,12
51,2015-03,1,589,12
51,2014-09,1,596,12
51,2014-03,1,560,12
51,2013-09,1,591,12
51,2013-03,1,561,12
51,2012-09,1,514,12
51,2012-03,1,483,12
56,2019-09,1,920,12
52,2021-09,1,528,12
52,2021-03,1,522,12
52,2020-09,1,559,12
52,2019-09,1,523,12
52,2019-03,1,512,12
52,2018-09,1,526,12
52,2018-03,1,464,12
52,2017-09,1,481,12
52,2017-03,1,474,12
52,2016-09,1,509,12
52,2016-03,1,435,12
52,2015-09,1,476,12
52,2015-03,1,427,12
52,2014-09,1,440,12
52,2014-03,1,414,12
52,2013-09,1,403,12
52,2013-03,1,421,12
52,2012-09,1,408,12
52,2012-03,1,402,12
53,2021-09,1,1046,12
53,2021-03,1,1156,12
53,2020-09,1,1079,12
53,2019-09,1,1046,12
53,2019-03,1,1043,12
53,2018-09,1,1017,12
53,2018-03,1,910,12
53,2017-09,1,969,12
53,2017-03,1,977,12
53,2016-09,1,957,12
53,2016-03,1,990,12
53,2015-09,1,911,12
53,2015-03,1,888,12
53,2014-09,1,933,12
53,2014-03,1,834,12
53,2013-09,1,885,12
56,2019-03,1,913,12
53,2013-03,1,903,12
53,2012-09,1,831,12
53,2012-03,1,768,12
54,2021-09,1,344,12
54,2021-03,1,316,12
54,2020-09,1,341,12
54,2019-09,1,313,12
54,2019-03,1,343,12
54,2018-09,1,330,12
54,2018-03,1,305,12
54,2017-09,1,294,12
54,2017-03,1,333,12
54,2016-09,1,301,12
54,2016-03,1,300,12
54,2015-09,1,301,12
54,2015-03,1,283,12
54,2014-09,1,317,12
54,2014-03,1,304,12
54,2013-09,1,279,12
54,2013-03,1,247,12
54,2012-09,1,274,12
54,2012-03,1,269,12
55,2021-09,1,539,12
56,2018-09,1,947,12
55,2021-03,1,607,12
55,2020-09,1,558,12
55,2019-09,1,517,12
55,2019-03,1,490,12
55,2018-09,1,521,12
55,2018-03,1,480,12
55,2017-09,1,474,12
55,2017-03,1,503,12
55,2016-09,1,481,12
55,2016-03,1,577,12
55,2015-09,1,511,12
55,2015-03,1,540,12
55,2014-09,1,526,12
55,2014-03,1,506,12
55,2013-09,1,510,12
55,2013-03,1,478,12
55,2012-09,1,453,12
55,2012-03,1,464,12
56,2021-09,1,1051,12
56,2021-03,1,1074,12
56,2020-09,1,1042,12
56,2018-03,1,899,12
56,2017-09,1,941,12
56,2017-03,1,916,12
56,2016-09,1,896,12
56,2016-03,1,1170,12
56,2015-09,1,1148,12
56,2015-03,1,1072,12
56,2014-09,1,1102,12
56,2014-03,1,1087,12
56,2013-09,1,969,12
56,2013-03,1,962,12
56,2012-09,1,918,12
56,2012-03,1,908,12
57,2021-09,1,589,12
57,2021-03,1,607,12
57,2020-09,1,626,12
57,2019-09,1,603,12
57,2019-03,1,641,12
57,2018-09,1,585,12
57,2018-03,1,545,12
57,2017-09,1,600,12
57,2017-03,1,584,12
57,2016-09,1,593,12
57,2016-03,1,525,12
57,2015-09,1,546,12
57,2015-03,1,477,12
57,2014-09,1,520,12
57,2014-03,1,434,12
57,2013-09,1,494,12
57,2013-03,1,459,12
57,2012-09,1,449,12
57,2012-03,1,462,12
58,2021-09,1,593,12
58,2021-03,1,614,12
58,2020-09,1,614,12
58,2019-09,1,548,12
58,2019-03,1,543,12
80,2020-09,1,434,12
58,2018-09,1,538,12
58,2018-03,1,497,12
58,2017-09,1,535,12
58,2017-03,1,504,12
58,2016-09,1,492,12
58,2016-03,1,469,12
58,2015-09,1,624,12
58,2015-03,1,609,12
58,2014-09,1,628,12
58,2014-03,1,612,12
58,2013-09,1,616,12
58,2013-03,1,611,12
58,2012-09,1,571,12
58,2012-03,1,608,12
59,2021-09,1,868,12
59,2021-03,1,875,12
59,2020-09,1,804,12
59,2019-09,1,733,12
59,2019-03,1,765,12
59,2018-09,1,740,12
59,2018-03,1,694,12
59,2017-09,1,732,12
59,2017-03,1,618,12
59,2016-09,1,596,12
59,2016-03,1,621,12
59,2015-09,1,809,12
59,2015-03,1,696,12
59,2014-09,1,673,12
59,2014-03,1,650,12
59,2013-09,1,663,12
59,2013-03,1,701,12
59,2012-09,1,666,12
59,2012-03,1,655,12
60,2021-09,1,446,12
60,2021-03,1,480,12
60,2020-09,1,488,12
60,2019-09,1,459,12
60,2019-03,1,441,12
60,2018-09,1,432,12
60,2018-03,1,448,12
60,2017-09,1,458,12
60,2017-03,1,464,12
60,2016-09,1,532,12
60,2016-03,1,547,12
60,2015-09,1,505,12
60,2015-03,1,510,12
60,2014-09,1,500,12
60,2014-03,1,509,12
60,2013-09,1,502,12
60,2013-03,1,512,12
60,2012-09,1,493,12
60,2012-03,1,483,12
61,2021-09,1,753,12
61,2021-03,1,702,12
61,2020-09,1,767,12
61,2019-09,1,678,12
61,2019-03,1,725,12
61,2018-09,1,641,12
61,2018-03,1,640,12
61,2017-09,1,636,12
61,2017-03,1,593,12
61,2016-09,1,953,12
61,2016-03,1,925,12
61,2015-09,1,943,12
61,2015-03,1,816,12
61,2014-09,1,822,12
61,2014-03,1,920,12
61,2013-09,1,856,12
61,2013-03,1,823,12
61,2012-09,1,812,12
61,2012-03,1,788,12
62,2021-09,1,205,12
62,2021-03,1,175,12
62,2020-09,1,173,12
62,2019-09,1,143,12
62,2019-03,1,158,12
62,2018-09,1,170,12
62,2018-03,1,165,12
62,2017-09,1,203,12
62,2017-03,1,174,12
62,2016-09,1,316,12
62,2016-03,1,214,12
62,2015-09,1,249,12
62,2015-03,1,243,12
62,2014-09,1,260,12
62,2014-03,1,192,12
62,2013-09,1,204,12
62,2013-03,1,172,12
62,2012-09,1,153,12
62,2012-03,1,187,12
63,2021-09,1,218,12
63,2021-03,1,171,12
63,2020-09,1,176,12
80,2019-09,1,449,12
63,2019-09,1,156,12
63,2019-03,1,167,12
63,2018-09,1,153,12
63,2018-03,1,23,12
63,2017-09,1,29,12
63,2017-03,1,28,12
63,2016-09,1,39,12
63,2016-03,1,43,12
63,2015-09,1,49,12
63,2015-03,1,21,12
63,2014-09,1,51,12
63,2014-03,1,26,12
63,2013-09,1,46,12
63,2013-03,1,39,12
63,2012-09,1,84,12
63,2012-03,1,41,12
65,2019-03,1,123,12
65,2018-09,1,118,12
80,2019-03,1,436,12
64,2021-09,1,153,12
64,2021-03,1,130,12
64,2020-09,1,152,12
64,2019-09,1,129,12
64,2019-03,1,130,12
64,2018-09,1,185,12
64,2018-03,1,185,12
64,2017-09,1,203,12
64,2017-03,1,143,12
64,2016-09,1,171,12
64,2016-03,1,154,12
64,2015-09,1,135,12
64,2015-03,1,131,12
64,2014-09,1,145,12
64,2014-03,1,145,12
64,2013-09,1,155,12
64,2013-03,1,165,12
64,2012-09,1,179,12
64,2012-03,1,191,12
65,2021-09,1,124,12
65,2021-03,1,111,12
65,2020-09,1,124,12
65,2019-09,1,119,12
65,2018-03,1,124,12
65,2017-09,1,119,12
65,2017-03,1,116,12
65,2016-09,1,110,12
65,2016-03,1,117,12
65,2015-09,1,126,12
65,2015-03,1,130,12
65,2014-09,1,108,12
65,2014-03,1,122,12
65,2013-09,1,117,12
65,2013-03,1,113,12
65,2012-09,1,91,12
65,2012-03,1,114,12
66,2021-09,1,228,12
66,2021-03,1,164,12
66,2020-09,1,148,12
66,2019-09,1,242,12
66,2019-03,1,232,12
66,2018-09,1,237,12
66,2018-03,1,247,12
66,2017-09,1,217,12
66,2017-03,1,218,12
66,2016-09,1,207,12
66,2016-03,1,192,12
66,2015-09,1,201,12
66,2015-03,1,221,12
66,2014-09,1,210,12
66,2014-03,1,223,12
66,2013-09,1,244,12
66,2013-03,1,199,12
66,2012-09,1,220,12
66,2012-03,1,177,12
67,2021-09,1,453,12
67,2021-03,1,420,12
71,2018-09,1,1064,12
67,2020-09,1,390,12
67,2019-09,1,388,12
67,2019-03,1,399,12
67,2018-09,1,382,12
67,2018-03,1,376,12
67,2017-09,1,365,12
67,2017-03,1,359,12
67,2016-09,1,377,12
67,2016-03,1,328,12
67,2015-09,1,289,12
67,2015-03,1,298,12
67,2014-09,1,278,12
67,2014-03,1,286,12
67,2013-09,1,302,12
67,2013-03,1,258,12
67,2012-09,1,294,12
67,2012-03,1,256,12
68,2021-09,1,668,12
68,2021-03,1,763,12
68,2020-09,1,690,12
68,2019-09,1,604,12
68,2019-03,1,590,12
68,2018-09,1,618,12
68,2018-03,1,588,12
68,2017-09,1,594,12
68,2017-03,1,601,12
68,2016-09,1,824,12
68,2016-03,1,812,12
68,2015-09,1,866,12
68,2015-03,1,795,12
68,2014-09,1,791,12
68,2014-03,1,736,12
68,2013-09,1,695,12
68,2013-03,1,693,12
68,2012-09,1,759,12
68,2012-03,1,707,12
69,2021-09,1,1010,12
69,2021-03,1,881,12
69,2020-09,1,888,12
69,2019-09,1,1009,12
69,2019-03,1,943,12
69,2018-09,1,974,12
69,2018-03,1,881,12
69,2017-09,1,981,12
69,2017-03,1,817,12
69,2016-09,1,845,12
71,2018-03,1,1044,12
69,2016-03,1,774,12
69,2015-09,1,741,12
69,2015-03,1,724,12
69,2014-09,1,686,12
69,2014-03,1,708,12
71,2017-09,1,1001,12
69,2013-09,1,823,12
69,2013-03,1,763,12
69,2012-09,1,813,12
69,2012-03,1,755,12
70,2021-09,1,854,12
71,2017-03,1,979,12
70,2021-03,1,849,12
70,2020-09,1,855,12
70,2019-09,1,758,12
70,2019-03,1,810,12
71,2016-09,1,978,12
70,2018-09,1,803,12
70,2018-03,1,709,12
70,2017-09,1,692,12
70,2017-03,1,661,12
71,2016-03,1,876,12
70,2016-09,1,613,12
70,2016-03,1,547,12
70,2015-09,1,597,12
70,2015-03,1,517,12
71,2015-09,1,877,12
70,2014-09,1,516,12
70,2014-03,1,480,12
70,2013-09,1,522,12
70,2013-03,1,507,12
71,2015-03,1,793,12
70,2012-09,1,521,12
70,2012-03,1,524,12
71,2021-09,1,900,12
71,2021-03,1,879,12
71,2020-09,1,942,12
71,2019-09,1,928,12
71,2019-03,1,795,12
71,2014-05,1,748,12
72,2021-09,1,870,12
72,2021-03,1,738,12
72,2020-09,1,843,12
72,2019-09,1,883,12
72,2019-03,1,765,12
72,2017-09,1,717,12
72,2017-03,1,749,12
72,2016-09,1,734,12
73,2021-09,1,312,12
73,2021-03,1,276,12
73,2020-09,1,282,12
73,2019-09,1,287,12
73,2019-03,1,220,12
73,2017-09,1,283,12
73,2017-03,1,233,12
73,2016-09,1,238,12
74,2021-09,1,379,12
74,2021-03,1,321,12
74,2020-09,1,319,12
74,2019-09,1,456,12
74,2019-03,1,432,12
74,2017-09,1,401,12
74,2017-03,1,389,12
74,2016-09,1,416,12
75,2021-09,1,275,12
75,2021-03,1,273,12
76,2017-09,1,319,12
75,2020-09,1,217,12
75,2019-09,1,320,12
75,2019-03,1,258,12
75,2017-09,1,234,12
76,2017-03,1,334,12
75,2017-03,1,247,12
75,2016-09,1,260,12
76,2021-09,1,317,12
76,2021-03,1,292,12
76,2020-09,1,302,12
76,2019-09,1,288,12
76,2019-03,1,247,12
77,2021-09,1,689,12
77,2021-03,1,624,12
77,2020-09,1,619,12
77,2019-09,1,597,12
77,2019-03,1,574,12
77,2017-09,1,570,12
77,2017-03,1,567,12
78,2021-09,1,479,12
78,2021-03,1,544,12
78,2020-09,1,491,12
78,2019-09,1,532,12
78,2019-03,1,500,12
78,2017-09,1,472,12
78,2017-03,1,447,12
79,2021-09,1,764,12
79,2021-03,1,759,12
79,2020-09,1,726,12
79,2019-09,1,644,12
79,2019-03,1,631,12
79,2017-09,1,629,12
79,2017-03,1,612,12
80,2021-09,1,452,12
80,2021-03,1,453,12
80,2017-09,1,413,12
80,2017-03,1,399,12
81,2021-09,1,573,12
81,2021-03,1,575,12
81,2020-09,1,571,12
81,2019-09,1,487,12
85,2021-03,1,930,12
81,2019-03,1,482,12
81,2017-09,1,498,12
81,2017-03,1,446,12
82,2021-09,1,538,12
82,2021-03,1,533,12
82,2020-09,1,539,12
82,2019-09,1,495,12
82,2019-03,1,497,12
82,2017-09,1,550,12
85,2020-09,1,960,12
85,2019-09,1,923,12
82,2017-03,1,492,12
83,2021-09,1,601,12
83,2021-03,1,501,12
83,2020-09,1,582,12
83,2019-09,1,533,12
83,2019-03,1,522,12
83,2017-09,1,463,12
85,2019-03,1,960,12
85,2017-09,1,1201,12
83,2017-03,1,449,12
84,2021-09,1,575,12
84,2021-03,1,592,12
84,2020-09,1,590,12
84,2019-09,1,462,12
84,2019-03,1,480,12
84,2017-09,1,721,12
84,2017-03,1,664,12
85,2021-09,1,1017,12
85,2017-03,1,1185,12
86,2021-09,1,868,12
86,2021-03,1,858,12
86,2020-09,1,810,12
86,2019-09,1,903,12
86,2019-03,1,861,12
86,2017-09,1,941,12
86,2017-03,1,927,12
87,2021-09,1,477,12
87,2021-03,1,456,12
88,2021-09,1,444,12
88,2021-03,1,437,12
89,2021-09,1,284,12
107,2021-03,1,781,12
90,2021-09,1,786,12
90,2021-03,1,888,12
93,2021-09,1,155,12
93,2021-03,1,128,12
94,2021-09,1,247,12
94,2021-03,1,257,12
95,2021-09,1,268,12
95,2021-03,1,290,12
96,2021-09,1,609,12
96,2021-03,1,562,12
102,2021-09,1,567,12
102,2021-03,1,516,12
103,2021-09,1,645,12
103,2021-03,1,623,12
104,2021-09,1,335,12
104,2021-03,1,305,12
106,2021-09,1,763,12
106,2021-03,1,735,12
107,2021-09,1,579,12
108,2021-09,1,541,12
108,2021-03,1,521,12
109,2021-09,1,355,12
109,2021-03,1,379,12
110,2021-09,1,198,12
110,2021-03,1,180,12
111,2021-09,1,276,12
111,2021-03,1,272,12
1,2021-09,0,328,17
1,2021-03,0,320,17
1,2020-09,0,303,17
1,2019-09,0,301,17
1,2019-03,0,301,17
5,2018-09,0,1308,17
1,2018-09,0,302,17
1,2018-03,0,301,17
1,2017-09,0,301,17
1,2017-03,0,304,17
1,2016-09,0,313,17
5,2018-03,0,1351,17
1,2016-03,0,303,17
1,2015-09,0,306,17
1,2015-03,0,307,17
1,2014-09,0,303,17
5,2017-09,0,1357,17
1,2014-03,0,304,17
1,2013-09,0,307,17
1,2013-03,0,307,17
1,2012-09,0,315,17
1,2012-03,0,296,17
5,2017-03,0,1360,17
2,2021-09,0,481,17
2,2021-03,0,490,17
2,2020-09,0,528,17
2,2019-09,0,466,17
2,2019-03,0,461,17
2,2018-09,0,478,17
12,2017-03,0,899,17
2,2018-03,0,479,17
2,2017-09,0,508,17
2,2017-03,0,515,17
2,2016-09,0,516,17
2,2016-03,0,517,17
2,2015-09,0,536,17
12,2016-09,0,913,17
2,2015-03,0,562,17
2,2014-09,0,495,17
2,2014-03,0,569,17
2,2013-09,0,571,17
2,2013-03,0,574,17
2,2012-09,0,610,17
12,2016-03,0,946,17
2,2012-03,0,609,17
3,2021-09,0,352,17
3,2021-03,0,372,17
3,2020-09,0,369,17
3,2019-09,0,361,17
3,2019-03,0,360,17
5,2016-09,0,1349,17
3,2018-09,0,360,17
3,2018-03,0,353,17
3,2017-09,0,351,17
3,2017-03,0,352,17
3,2016-09,0,363,17
3,2016-03,0,362,17
5,2016-03,0,1350,17
3,2015-09,0,382,17
3,2015-03,0,381,17
3,2014-09,0,386,17
3,2014-03,0,386,17
3,2013-09,0,396,17
3,2013-03,0,384,17
5,2015-09,0,1348,17
3,2012-09,0,386,17
3,2012-03,0,339,17
4,2021-09,0,732,17
4,2021-03,0,708,17
4,2020-09,0,703,17
4,2019-09,0,657,17
5,2015-03,0,1348,17
4,2019-03,0,681,17
4,2018-09,0,686,17
4,2018-03,0,666,17
4,2017-09,0,668,17
4,2017-03,0,686,17
4,2016-09,0,681,17
5,2014-09,0,1356,17
4,2016-03,0,666,17
4,2015-09,0,643,17
4,2015-03,0,680,17
4,2014-09,0,678,17
4,2014-03,0,678,17
4,2013-09,0,693,17
5,2014-03,0,1302,17
4,2013-03,0,684,17
4,2012-09,0,684,17
4,2012-03,0,804,17
5,2021-09,0,1339,17
5,2021-03,0,1335,17
5,2020-09,0,1342,17
5,2019-09,0,1293,17
5,2019-03,0,1307,17
5,2013-09,0,1082,17
5,2013-03,0,972,17
5,2012-09,0,962,17
5,2012-03,0,1011,17
6,2021-09,0,1172,17
6,2021-03,0,1152,17
6,2020-09,0,1154,17
6,2019-09,0,1142,17
6,2019-03,0,1143,17
12,2015-09,0,955,17
6,2018-09,0,1131,17
6,2018-03,0,1114,17
6,2017-09,0,1116,17
6,2017-03,0,1111,17
6,2016-09,0,1131,17
6,2016-03,0,1128,17
6,2015-09,0,1144,17
6,2015-03,0,1153,17
6,2014-09,0,1182,17
9,2018-09,0,671,17
6,2014-03,0,1172,17
6,2013-09,0,1137,17
6,2013-03,0,1162,17
6,2012-09,0,1150,17
6,2012-03,0,1215,17
7,2021-09,0,301,17
7,2021-03,0,303,17
7,2020-09,0,317,17
9,2018-03,0,685,17
7,2019-09,0,319,17
7,2019-03,0,319,17
7,2018-09,0,324,17
7,2018-03,0,313,17
7,2017-09,0,322,17
7,2017-03,0,322,17
7,2016-09,0,315,17
12,2019-09,0,920,17
7,2016-03,0,389,17
7,2015-09,0,414,17
7,2015-03,0,416,17
7,2014-09,0,406,17
7,2014-03,0,399,17
7,2013-09,0,399,17
7,2013-03,0,402,17
12,2019-03,0,889,17
7,2012-09,0,412,17
7,2012-03,0,401,17
8,2021-09,0,522,17
8,2021-03,0,525,17
8,2020-09,0,525,17
8,2019-09,0,518,17
20,2018-03,0,1382,17
8,2019-03,0,516,17
8,2018-09,0,516,17
8,2018-03,0,519,17
8,2017-09,0,492,17
8,2017-03,0,509,17
8,2016-09,0,510,17
8,2016-03,0,509,17
8,2015-09,0,514,17
8,2015-03,0,515,17
8,2014-09,0,512,17
8,2014-03,0,512,17
8,2013-09,0,513,17
8,2013-03,0,511,17
8,2012-09,0,515,17
8,2012-03,0,515,17
9,2021-09,0,672,17
9,2021-03,0,668,17
9,2020-09,0,662,17
9,2019-09,0,688,17
9,2019-03,0,673,17
9,2017-09,0,682,17
9,2017-03,0,681,17
9,2016-09,0,689,17
9,2016-03,0,686,17
9,2015-09,0,694,17
9,2015-03,0,705,17
9,2014-09,0,690,17
9,2014-03,0,690,17
9,2013-09,0,682,17
9,2013-03,0,676,17
20,2017-09,0,1394,17
9,2012-09,0,676,17
9,2012-03,0,679,17
10,2021-09,0,1418,17
10,2021-03,0,1413,17
10,2020-09,0,1413,17
10,2019-09,0,1349,17
10,2019-03,0,1298,17
10,2018-09,0,1291,17
12,2018-09,0,889,17
10,2018-03,0,1284,17
10,2017-09,0,1280,17
10,2017-03,0,1275,17
10,2016-09,0,1289,17
10,2016-03,0,1289,17
10,2015-09,0,1299,17
10,2015-03,0,1294,17
10,2014-09,0,1298,17
10,2014-03,0,1298,17
10,2013-09,0,1289,17
10,2013-03,0,1288,17
10,2012-09,0,1290,17
10,2012-03,0,1296,17
11,2021-09,0,1301,17
11,2021-03,0,1300,17
11,2020-09,0,1315,17
12,2018-03,0,889,17
11,2019-09,0,1276,17
11,2019-03,0,1304,17
11,2018-09,0,1296,17
11,2018-03,0,1313,17
11,2017-09,0,1251,17
11,2017-03,0,1250,17
11,2016-09,0,1239,17
11,2016-03,0,1252,17
11,2015-09,0,1245,17
12,2017-09,0,893,17
11,2015-03,0,1245,17
11,2014-09,0,1264,17
11,2014-03,0,1233,17
11,2013-09,0,1216,17
11,2013-03,0,1205,17
11,2012-09,0,1163,17
11,2012-03,0,1159,17
12,2021-09,0,918,17
12,2021-03,0,916,17
12,2020-09,0,940,17
12,2015-03,0,969,17
12,2014-09,0,975,17
12,2014-03,0,975,17
12,2013-09,0,966,17
12,2013-03,0,966,17
12,2012-09,0,966,17
12,2012-03,0,947,17
13,2021-09,0,912,17
13,2021-03,0,922,17
15,2021-09,0,338,17
13,2020-09,0,923,17
13,2019-09,0,924,17
13,2019-03,0,954,17
13,2018-09,0,951,17
13,2018-03,0,949,17
14,2019-03,0,781,17
13,2017-09,0,957,17
13,2017-03,0,962,17
13,2016-09,0,985,17
13,2016-03,0,1110,17
13,2015-09,0,1168,17
14,2018-09,0,708,17
13,2015-03,0,1199,17
13,2014-09,0,1219,17
13,2014-03,0,1219,17
13,2013-09,0,1202,17
13,2013-03,0,1209,17
14,2018-03,0,706,17
13,2012-09,0,1204,17
13,2012-03,0,1179,17
14,2021-09,0,747,17
14,2021-03,0,734,17
14,2020-09,0,733,17
14,2019-09,0,778,17
14,2017-09,0,700,17
14,2017-03,0,703,17
14,2016-09,0,707,17
14,2016-03,0,706,17
14,2015-09,0,703,17
14,2015-03,0,704,17
14,2014-09,0,716,17
14,2014-03,0,716,17
14,2013-09,0,714,17
14,2013-03,0,714,17
14,2012-09,0,721,17
14,2012-03,0,740,17
15,2021-03,0,340,17
15,2020-09,0,385,17
15,2019-09,0,386,17
15,2019-03,0,387,17
15,2018-09,0,387,17
15,2018-03,0,387,17
15,2017-09,0,386,17
15,2017-03,0,386,17
15,2016-09,0,372,17
15,2016-03,0,372,17
15,2015-09,0,372,17
15,2015-03,0,418,17
15,2014-09,0,394,17
15,2014-03,0,386,17
15,2013-09,0,332,17
15,2013-03,0,332,17
15,2012-09,0,332,17
15,2012-03,0,328,17
16,2021-09,0,1016,17
16,2021-03,0,1003,17
16,2020-09,0,997,17
17,2018-09,0,800,17
16,2019-09,0,999,17
16,2019-03,0,996,17
16,2018-09,0,1000,17
16,2018-03,0,1005,17
16,2017-09,0,991,17
16,2017-03,0,990,17
16,2016-09,0,987,17
16,2016-03,0,993,17
16,2015-09,0,996,17
16,2015-03,0,997,17
20,2017-03,0,1393,17
16,2014-09,0,988,17
16,2014-03,0,988,17
16,2013-09,0,999,17
16,2013-03,0,994,17
16,2012-09,0,978,17
16,2012-03,0,958,17
17,2021-09,0,842,17
17,2021-03,0,830,17
17,2020-09,0,797,17
17,2019-09,0,797,17
17,2019-03,0,799,17
17,2018-03,0,796,17
17,2017-09,0,796,17
17,2017-03,0,797,17
17,2016-09,0,799,17
17,2016-03,0,801,17
